Existing,Ordinance,Algorithm
247019.5033,48634.98299,113879.425
62805.13992,8765.629057,27757.68956
39503.71106,4964.934465,12554.2162
21193.1646,2254.826333,6386.223884
25160.49689,3917.088236,10825.36641
32121.46096,4331.080345,9598.495367
32152.84635,4292.803398,14421.70393
14935.57875,2088.446085,3440.206277
35092.91139,5836.329771,14417.2385
11965.02412,1265.700188,3973.191233
1585931.797,416279.9556,834732.5233
1945827.61,662155.6629,760770.9773
493145.999,102248.7587,217740.2656
219956.79,38378.15176,89406.64796
187921.2851,41854.51178,76387.62717
242633.4835,70830.18368,114592.6051
163436.1201,27131.0237,56417.21513
82126.31223,12078.91069,41276.07932
206452.8073,34192.58275,99394.98448
249343.1056,50222.97001,101811.3034
128000.1814,21638.77629,48071.54589
32425.1599,4326.396249,19440.94272
23138.40772,2821.085776,9021.158441
22638.01422,2571.000983,9914.268877
14964.66827,1965.276972,7292.12092
812945.3309,179672.5901,441616.7378
1251222.724,297089.57,679730.3386
436144.1677,73988.85564,135382.2673
471536.0784,105029.1872,195897.9542
508427.5657,123500.8203,271585.3847
437628.3765,79364.03309,254666.8848
222736.6357,41260.76338,108389.2888
126397.6467,19978.48387,44289.66838
224265.722,45212.42085,105518.891
287152.8507,60904.24626,156142.9686
107384.5785,16847.68393,55619.14341
349513.9221,81680.76821,230583.1403
38070.84218,6449.540458,15645.50137
810567.7556,172774.7698,363121.3089
2215244.348,700579.8681,1255896.784
763971.5592,160908.846,325481.891
328534.3904,54998.98003,169769.4278
1000757.325,216131.8314,541454.5963
1094208.215,275179.0116,860736.9235
534735.8972,118522.4412,268429.1227
405458.2251,78260.4532,255533.4754
79699.02538,10882.61629,38071.34424
257528.6341,53545.35018,139588.2068
119427.8505,18410.01247,48852.13698
1857747.278,427113.3787,884519.9747
1318923.267,271989.1817,534139.2075
1134870.413,275014.1946,637192.337
1804484.517,531422.4211,1056250.45
599027.3086,123353.1891,317118.0112
368189.3484,72626.57842,156072.2754
413997.4084,89622.51786,175109.4235
386321.8408,70833.98382,191935.9792
410399.9688,88280.2619,170834.8664
240766.9468,45616.78157,105604.065
2999018.53,773848.1905,1723843.576
2337750.391,550926.0893,1216709.14
2461252.622,669380.3975,1574528.053
1887695.391,481834.2174,1184066.441
973562.2057,179079.9134,416633.0856
1387021.234,328992.5359,707835.8263
1905824.691,471006.2922,804725.1654
2627745.84,653263.3762,1309502.234
2460664.519,604400.4859,1513032.464
1760843.067,369501.1978,1069153.665
2252250.37,510154.4361,1261670.121
2037794.174,479847.7918,1232448.432
6502754.619,1971695.369,3851508.456
2652339.004,601143.4145,1329427.893
177070427.3,73435558.45,124825758.3
146339940.1,57790034.49,98414477.64
173034877.7,75285779.49,118900134
103601426.6,38684725.11,62220233.14
105673689.6,41775357.31,69343018.27
66906640.91,22761476.62,40546550.21
54449482.74,17323678.47,33682010.88
79501259.26,29990127.15,49757361.86
39154222.93,12116059.6,23514154.47
35193347.69,11873038.59,19841454.9
30967562.53,9785809.389,18888258.42
19807924.14,5727363.893,11836473.43
34328667.44,13102236.19,21454092.92
18479624.47,5624707.735,11060392.11
19687387.49,6138048.605,11167060.07
10702556.54,3092985.003,6063937.623
7466579.414,1936903.947,3811811.807
7673671.017,2180474.127,4248279.822
5188141.663,1361500.966,2592327.776
3834987.297,914853.439,2253872.251
3741860.271,916308.8165,1669749.452
4598867.35,1263904.664,2486474.845
2382577.766,565490.0143,1333442.185
2893769.102,771406.5658,1424215.429
914824.5985,183515.0927,439255.2189
1150666.217,274413.9942,548376.6885
795581.2148,169354.3311,319654.9676
602757.5122,120464.3465,293327.5045
255127.3968,44599.54196,163616.6935
1338679.85,307713.1601,722115.2814
217319.5518,34104.39661,98566.73104
391516.0566,73731.34377,166448.8259
216634118,92554930.84,152939196.7
179305347.8,70115754.11,124142312.7
175758047.8,72202028.61,118249503.7
111798974.1,44642124.44,69908854.62
116321025.6,46178643.69,75423657.3
82757775.97,31265116.63,51392249.69
121064870.9,52827057.99,83893555.24
77516332.31,29999984.75,52246181.79
65045899.74,23629022.5,40489840.4
37187148.53,12765534.16,21165622.48
41642919.44,13507928.95,25627848.78
47492779.06,18697896.08,31466570.76
28772467.48,9589884.43,16335240.05
15223858,4502497.445,8663162.792
18103510.13,5568391.486,10926299.85
15504958.84,4543429.506,8242677.642
10194447.34,2919983.898,5725228.241
13530986.86,4253029.789,7186780.55
14677496.6,4735112.035,8285985.898
9770364.869,3008091.426,5602923.56
4946693.34,1200917.964,2286342.367
3188516.694,797694.9416,1683107.186
3825930.974,1075710.793,2086888.668
2583790.782,620639.9203,1375082.808
4216946.22,1411836.224,2418134.312
1105682.15,232474.8947,551452.6686
1298941.841,312317.8005,637601.0974
751609.859,169842.9018,369108.6376
719224.5156,146563.3536,302415.0678
1016917.286,231611.6372,555338.2021
248423.0261,48030.64084,120136.8313
201398827.9,80589408.36,133646043.6
195073918.3,76883757.28,135078465.4
237354090.8,102152274.4,164815768.2
110404829.8,43470791.19,71041049.23
129056759.7,48595288.52,87746718.45
126242512.1,52275479.81,83474094.49
125201399.7,48551963.61,81345748.33
110906949.6,42595105.02,72835737.89
81152657.03,30965405.92,47591100.11
74554536.93,29147672.62,52051158.98
58274969.36,20773837.12,34064134.95
45267069.6,14942107.82,28251900.88
36591448.75,13019208.55,22726921.52
27021647.5,8816032.418,14027617.24
20631920.76,6368584.193,12685618.65
16940163.68,4826558.554,9333469.739
12146571.99,3457714.35,7264577.536
14650210.28,4178982.397,8305932.527
7531652.62,1966572.091,4141503.514
8450048.634,2279472.812,4871816.513
4679363.772,1188776.853,2720958.242
4178198.158,1008091.456,2349636.956
4394752.4,1163984.431,2295210.98
3868920.624,1027559.667,2211147.584
3515455.318,929285.917,1699197.81
1557247.291,343183.556,854067.2245
1797933.803,403663.8166,869958.4905
1380158.173,329862.5515,622656.6771
1096888.416,231211.3279,686661.2
543388.4043,100745.3738,250136.2668
202131228.5,78946107.45,133522319.5
213619150,86663937.97,142766639.5
292911029.9,133796453.9,211530069.8
135144765.3,51538423.2,86725568.84
163545539.1,68090745.66,111626636.7
84916510.02,31272483.43,55070581.26
115461812.1,43787914.61,77823376.61
100343219.8,36484162.53,63303876.01
99145091,38695181.89,64960534.85
96710749.75,38163880.75,64569373.73
34506113.35,11131149.31,19210112.37
52421167.46,18844031.62,35919316.56
59758811.49,23286766.48,40627207.45
37264077.18,12156047.51,20841319.33
16684105.23,4907204.982,9480663.832
23410271.02,7789566.551,13072349.9
33231219.12,11900745.72,19288949.1
15601461.61,4644072.587,9472356.101
19890300.72,7644666.736,12082368.12
15572558.14,4676118.858,9498907.447
9223188.285,2557929.499,4974115.852
4761595.985,1194673.643,2455277.609
7149474.469,2014161.542,4022007.212
4510359.721,1150246.409,3141639.982
3126888.777,772705.519,1710331.226
2811389.99,737745.7655,1415687.849
1501400.284,327231.6198,740038.422
1386228.266,279423.6173,816838.9311
2465397.953,635670.5424,1159398.181
258179731.4,106227232.8,172087819.4
276559813.9,117745180.6,194468661.3
198910281.8,80124208.97,133063871.4
218418178.1,89810469.14,147507858.7
143968108.6,57081717.42,91817843.47
119366621,46270785.82,76655396.08
88598404.56,30260462.37,53427099.64
135998844.7,55976341.3,88933099.83
97143171.8,37813494.34,66354153.9
70401880.89,25565514.81,46319072.88
101235376.5,37711287.98,61732380.45
73348414.97,26824955.05,47093639.89
45645145.9,15132437.17,25839814.93
31598145.63,9569562.514,19173246.98
20159827.6,6002378.856,11916718.57
29179144.22,9221692.428,17906682.92
17231484.62,5368966.141,9820677.827
13911897.01,4131019.186,8172578.302
20672729.14,6633646.804,11540330.77
6208302.057,1573172.482,3142892.962
6227094.418,1676989.698,3503992.117
9571784.808,3219540.157,5114309.486
10756618.57,3289061.314,6467272.582
8198638.933,2500782.635,4458472.258
4170264.374,1014713.789,2332068.196
2339916.621,539932.9539,1124111.706
3446404.957,905452.6308,1883105.235
347379234.1,154371623.9,251495811.4
292244408.7,130655415.8,198293027.1
280679828.4,127032668.5,194577921.8
199589001.3,79498587.65,138035752.1
252044228.9,106677644,177878016
144504934.1,55178608.84,93046554.07
133119385.9,50481123.07,85249885.02
175766066.9,67611455.91,115727841.5
164540148.3,70041902.44,116439510.6
85917586.7,31692346.25,53427000.84
93574816.61,36587936.55,61546059.73
73506093.39,26826321.32,45751219.84
41617221.56,13872475.55,26005564.55
33196962.72,10943310.78,21376047.61
53106917.43,20715012.09,36092074.67
39334832.84,13141315.7,24220456.57
29576942.2,9801619.443,17811890.14
43240645.67,17425112.8,29858170.73
21470982.81,6406918.813,12271976.63
17831214.4,5244900.253,10444034.66
15526789.9,4590573.386,8526914.478
12054878.89,3380444.861,7127865.185
11654403.67,3746036.167,6917516.63
5288187.553,1441118.516,2608279.933
6976826.913,2004453.857,3709811.738
379172079.5,168217678.7,264595981
305351393.9,136043378.9,209374357.8
300132563.4,131603368.7,212602914.3
294450563.2,123319226.8,209844749
228840034.9,97018432.22,157039921.6
163676942.1,65202447.23,107714101.4
143866202.3,56203743.86,94487938.68
173059382,76399429.75,119353411.2
193717156,84188990.73,138193530.7
167074679,70142150.89,115704610.9
118835923.8,45763903.34,76826946.81
67342854.28,23663626.93,41492862.62
44113847.39,15580936.23,27162168.06
49532572.34,16087430.4,32226915.15
55803824.13,19595313.39,35529751.6
50287591.07,16927591.52,28706004.84
44574568.74,15441876.73,29802711.56
24273567.22,7165874.431,14274804.91
23127657.04,7254955.189,12999408.78
17525326.5,5669448.105,9826756.787
21779277.77,7079791.183,14109569.09
10283830.08,3074943.387,5788689.626
10118897.86,2891198.411,6312417.779
426880937.2,190494808,298543085.1
328833167.8,143497614.1,225021988.9
279321863.8,118650062.8,191328581.6
254847946.9,106363043,182302210.5
298743214.5,133693888.3,205257736.2
201063049.9,80497328.4,133942420.8
232355781,101511221.8,164255679.6
180399588.5,77121121.35,124862676.3
163703413.6,62228896.28,105347794.6
126939535.4,50011752.63,86029816.31
115913427,47539930.66,81320129.65
112115528.4,45785020.75,80291382.9
115366670.3,45370191.77,77053814.74
113771358.8,44660010.7,75893388.04
51876395.72,17524397.27,32594174.17
42899365.9,14375593.75,26176899.39
52411625.43,18001235.68,32138279.83
23498811.72,6864888.367,13402295.91
32290563.46,10621398.03,18167728.96
18597640.75,5440596.578,11655123.03
24888914.91,8591554.84,14590428.81
581264413.8,299921528.2,442849262.8
358469224.6,155990596.5,243430388.3
282985551.9,117446914.8,195771036.9
489506393.3,238535139.8,362965408.9
273817190.2,120159641,196924500.8
292285160.9,125230288.8,200860273.4
222516289.5,90705400.76,146285009.3
223996144.3,95683100.95,159806284.9
193865547.7,75263142.64,129943858.8
140057958.5,55876597.51,97850828.2
131955812.1,50428223.07,86419035.19
183368108,78385665.98,126057403.9
107628825.2,44759140.04,76398615.88
90369052.55,33073742.48,58605896.98
57263620.05,19802710.9,37344227.58
64032094.6,22770866.11,42799293.34
49698037.23,16412358.89,30006382.06
61562612.03,22501784.27,39793503.6
705418367.7,342536307.9,517555684.9
417739889.3,188160612,297266603.6
566763828.5,266068613.6,413243970
457460570.7,206164198.9,329453173.6
364567630,166537590.6,254630206.9
267290195.6,115806633.6,188849048.5
250896659.2,108666592.5,175464175.9
268872506.6,116103782.5,184789304.8
191806555.6,78381985,131548755.3
202269028.8,83903342.38,139045113.1
264672090.6,124109475.5,190981380.7
103111704.1,36925760.61,64638567.48
152855934.8,64800756.39,100012380.5
153166186.2,62318093.73,102637044.7
713031277.4,372731164,542005785.6
437279288.6,204947265.6,316054797.5
558365924.8,257471310.9,395973565.5
501413140.8,239656725.1,361103593.2
343132593.6,158854709.3,243104312.3
333195865.8,145949278.1,232817764
250863621.5,100648375.9,174722347.3
239637407.1,104907889.3,168083177.8
188771188.8,75268937.1,126718205.3
196337142.2,83725369.59,133303233.3
586177775.4,278882374.8,425029528.1
545109835.4,246510552,389571284.8
506167583.2,249443159.8,378707037.6
453863445.2,210001085.9,327218335.9
488039727.3,224615300.3,354266108.6
1840555916,1048669540,1436180235
1437453950,795091286.1,1104082367
1109290589,572837688.8,863227757.3
828786910.2,420924752.2,625932205.6
828185388.9,420458275.2,630041104.8
586832633.9,285720621.3,440375700.8
486795824.4,227957584.1,358706048
2004143641,1144556942,1570698321
1500456385,824280752,1172953230
909323422.4,451369441.2,688818687.3
744577819.6,365187559.9,565102222.3
738811719.1,374696856.9,568355937.8
657411228.3,332076395.5,508472003.2
2198255200,1279009299,1736797693
1394508941,765915053.4,1088698739
1081863571,548505925.4,839242686.9
935554475.9,489742863.4,733011730.7
792919329.3,396442308.4,601488480
592637543.5,273907862.9,440284076.9
2385251421,1409989262,1919745590
1619826412,888830226.3,1270615003
1184678357,633419176.2,910769593.1
1110377724,612294187.8,880010885.1
749902623.1,371053667.4,574550723.2
2087786133,1211016184,1686385304
1789699892,990910258.5,1419332716
1173078239,607081152.7,908292174.5
2092262798,1196761569,1654195849
1782583978,1012664480,1423552448
2212326678,1284590300,1756835048
1957809149,1110411288,1540866764
2199880690,1270234758,1754392751
2257320319,1294748296,1789152850
2416364366,1422251862,1934152753
2289708516,1329706699,1802483593
2702722286,1615390594,2157250691
2938996265,1822894639,2381393848
3689207833,2389915138,3043063817
2859466411,1744201990,2310208089
1940416376,1109052270,1537823092
1446273860,772827632.5,1126980666
1332541490,724181091,1045996445
688543670.6,328528888.8,512535627.3
501646722.5,223146471.9,370460937.5
597189949.5,282869937.6,452992119.8
325651899.4,143814508.5,242248891.1
4210748570,2741850592,3513574542
3018822050,1852902174,2451044451
2233941586,1283242808,1752052211
1753996939,991708250.7,1377244950
1184604248,632680222.5,934678656.6
1003281630,519116692.4,769333736.6
722422034.9,363813698.6,561831003.1
711256992.4,354670330,550422451.5
3705695765,2368333819,3061942227
2558357064,1531350126,2051743980
2144248248,1242367748,1706620541
1600998113,877822733.8,1250618471
1145892912,597451623.5,894460476.9
761174415.3,366492817.8,577538559.7
4020313067,2577742685,3309806451
3227529017,1994499846,2658742533
2159831067,1229271928,1719143389
1946561937,1128550503,1545463652
1488875783,785530854.3,1156777932
4186872553,2713654677,3446080927
3283669088,2034646226,2659520781
2457303859,1453541975,1979207067
4061531371,2598635463,3373620001
3323586209,2065797117,2733493678
4307631395,2780519262,3552330123
3642593784,2336038084,2989529794
4164543721,2675904203,3456575523
3997368497,2547154303,3288804797
4275500841,2797380650,3523328402
4361082528,2764796375,3577119681
4562517561,3002864491,3782616735
4495797284,2983092809,3754528134
2108944.102,479913.2399,1001884.583
1215252.306,285702.271,736032.1563
1842000.999,387150.4768,988251.136
1440077.291,307486.8559,687682.4483
1345308.916,289337.0798,677509.0487
3043755.004,874171.1902,1793017.031
5439320.797,1589728.664,2887364.017
3281986.202,801739.6674,1803908.063
2766830.336,775294.1328,1481848.086
2102812.463,460636.2559,1114413.567
2449135.799,686566.4602,1525653.34
2811296.47,689344.4496,1425946.539
1428765.23,334831.064,842738.8199
1449714.997,295142.8351,760363.9071
5627718.624,1516731.254,3042326.861
1661296.422,327816.6273,777387.3965
7655674.645,2128040.305,4605849.583
1520680.069,344457.976,716063.9027
2750860.936,607553.1292,1552834.585
3664479.569,849663.0436,2066384.572
7978526.435,2301295.236,5050531.268
5326375.213,1321146.126,2540789.62
5626711.101,1403050.241,3558622.128
10847557.31,2979507.645,6504901.104
8000656.918,2116489.584,4721330.396
1703706.928,421916.258,850432.5501
819435.813,165781.051,390827.5545
2248602.249,524246.3629,1100301.755
131833.46,18701.311,62183.0353
237362.8089,41199.31171,110687.2379
477554.4953,88916.8138,192837.8514
801060.0583,150938.2418,384682.0414
539896.2437,98805.3243,248999.0518
891931.4748,201385.0472,390711.6865
2105354.792,483214.7467,1134158.524
1886484.313,408220.666,1084381.767
3860340.254,1120527.135,2214633.242
1392725.53,354514.842,854247.7498
353226.6041,74622.25313,164508.3476
202033.7912,35093.49029,94869.73133
198754.9182,32637.21948,96852.24834
223291.313,35704.77553,99049.77653
1494929.099,395961.4445,623534.0518
414660.6184,69562.08417,213588.5851
757432.7465,194622.2332,532019.5056
334004.2721,60329.02195,178235.7366
551602.3574,111658.2263,313874.1842
396201.4109,68264.24531,195862.3471
475825.3013,106460.8538,151715.7979
316376.954,54553.73782,154633.124
786477.1848,180814.0116,408020.8426
